# data_e pred_e
-1.444710937500000000e+05 -1.444712985865473747e+05
-1.444745937500000000e+05 -1.444744479112525296e+05
-1.444879687500000000e+05 -1.444884457004487049e+05
-1.444745156250000000e+05 -1.444748713946218195e+05
-1.444722656250000000e+05 -1.444719469209628587e+05
-1.444854375000000000e+05 -1.444850915741098579e+05
-1.444723281250000000e+05 -1.444721149303553393e+05
-1.444764062500000000e+05 -1.444764697153037414e+05
-1.444721250000000000e+05 -1.444721787346273777e+05
-1.444734531250000000e+05 -1.444733816514481441e+05
-1.444715937500000000e+05 -1.444717617890735855e+05
-1.444880312500000000e+05 -1.444879939048348460e+05
-1.445000156250000000e+05 -1.445002933626862941e+05
-1.444774375000000000e+05 -1.444769296192129841e+05
-1.444745312500000000e+05 -1.444746564838947961e+05
-1.444716875000000000e+05 -1.444714563890607096e+05
-1.444879687500000000e+05 -1.444876128259651014e+05
-1.444720000000000000e+05 -1.444718329415455228e+05
-1.444874062500000000e+05 -1.444880079673671862e+05
-1.444714062500000000e+05 -1.444707491838897695e+05
-1.444707656250000000e+05 -1.444720454408313963e+05
-1.444703437500000000e+05 -1.444706857981953071e+05
-1.444851562500000000e+05 -1.444850442252019420e+05
-1.444880468750000000e+05 -1.444886872763529245e+05
-1.444896406250000000e+05 -1.444897401710425038e+05
-1.444717343750000000e+05 -1.444715680738450901e+05
-1.444723437500000000e+05 -1.444724377262416529e+05
-1.444715156250000000e+05 -1.444710540613071644e+05
-1.444851562500000000e+05 -1.444851692354331608e+05
-1.444720156250000000e+05 -1.444720618098455016e+05
-1.444911093750000000e+05 -1.444914450848892739e+05
-1.444739218750000000e+05 -1.444734039097632049e+05
-1.444747343750000000e+05 -1.444748478884773795e+05
-1.444731875000000000e+05 -1.444728038480666874e+05
-1.444745625000000000e+05 -1.444747344647936407e+05
-1.444723281250000000e+05 -1.444719547554863384e+05
-1.444748906250000000e+05 -1.444748678064328851e+05
-1.444720937500000000e+05 -1.444716369025370805e+05
-1.444759375000000000e+05 -1.444760056061720243e+05
-1.444704843750000000e+05 -1.444704929396153602e+05
-1.444756562500000000e+05 -1.444756442260919139e+05
-1.444723125000000000e+05 -1.444719808437804750e+05
-1.444873906250000000e+05 -1.444875178119105985e+05
-1.444849687500000000e+05 -1.444851709684609668e+05
-1.444895312500000000e+05 -1.444894492505842354e+05
-1.444726718750000000e+05 -1.444724993469565234e+05
-1.444730781250000000e+05 -1.444730606570413802e+05
-1.444881250000000000e+05 -1.444881292402581894e+05
-1.444735937500000000e+05 -1.444736725490625831e+05
-1.444698593750000000e+05 -1.444698753811535425e+05
-1.444717656250000000e+05 -1.444720981754148088e+05
-1.444767343750000000e+05 -1.444764807543868083e+05
-1.444876093750000000e+05 -1.444875286821924383e+05
-1.444739375000000000e+05 -1.444739846436524531e+05
-1.444702968750000000e+05 -1.444701425166507543e+05
-1.444754531250000000e+05 -1.444757583974004083e+05
-1.444740937500000000e+05 -1.444743782893511234e+05
-1.444750625000000000e+05 -1.444747136991142470e+05
-1.444811406250000000e+05 -1.444809466887039016e+05
-1.444716875000000000e+05 -1.444711054960322508e+05
-1.444746250000000000e+05 -1.444744730507666827e+05
-1.444852812500000000e+05 -1.444850993234723283e+05
-1.444732968750000000e+05 -1.444737212749531318e+05
-1.444747812500000000e+05 -1.444746757785452646e+05
-1.444685000000000000e+05 -1.444683534034440236e+05
-1.444733750000000000e+05 -1.444730332712421368e+05
-1.444742187500000000e+05 -1.444741080052728066e+05
-1.444732031250000000e+05 -1.444732448782375432e+05
-1.444738750000000000e+05 -1.444734097994967015e+05
-1.444714531250000000e+05 -1.444718064728730824e+05
-1.444698437500000000e+05 -1.444700450098352740e+05
-1.444863281250000000e+05 -1.444863671999611252e+05
-1.444872656250000000e+05 -1.444878246086993022e+05
-1.444725625000000000e+05 -1.444727318270058895e+05
-1.444712656250000000e+05 -1.444711245039877249e+05
-1.444732031250000000e+05 -1.444730751534090377e+05
-1.444722812500000000e+05 -1.444726280956659757e+05
-1.444891250000000000e+05 -1.444891125400694145e+05
-1.444715468750000000e+05 -1.444719858219970774e+05
-1.444849843750000000e+05 -1.444851945187105157e+05
-1.444746406250000000e+05 -1.444748240768570686e+05
-1.444704687500000000e+05 -1.444702940194320399e+05
-1.444724843750000000e+05 -1.444720961092593207e+05
-1.444742812500000000e+05 -1.444742136173545732e+05
-1.444856250000000000e+05 -1.444859536216919078e+05
-1.444863906250000000e+05 -1.444862968067459587e+05
-1.444744843750000000e+05 -1.444738225964934682e+05
-1.444814687500000000e+05 -1.444816648538195295e+05
-1.444725625000000000e+05 -1.444723244381080149e+05
-1.444752500000000000e+05 -1.444752309824564727e+05
-1.444716875000000000e+05 -1.444716798087652132e+05
-1.444854687500000000e+05 -1.444857892920441227e+05
-1.444851093750000000e+05 -1.444853536670216708e+05
-1.444874218750000000e+05 -1.444875853654913662e+05
-1.444758750000000000e+05 -1.444756361018803727e+05
-1.444852500000000000e+05 -1.444856000724918267e+05
-1.444723125000000000e+05 -1.444720720200254291e+05
# data_e pred_e
-1.444728281250000000e+05 -1.444729167159689823e+05
-1.444721093750000000e+05 -1.444716115029565990e+05
-1.444851250000000000e+05 -1.444851825586996274e+05
-1.444756250000000000e+05 -1.444753222224415222e+05
-1.444724218750000000e+05 -1.444723637831275701e+05
-1.444770156250000000e+05 -1.444771828767344996e+05
-1.444734218750000000e+05 -1.444733114511808089e+05
-1.444765468750000000e+05 -1.444765889885716606e+05
-1.444747500000000000e+05 -1.444747100445170654e+05
-1.444698750000000000e+05 -1.444693303605166730e+05
-1.444702812500000000e+05 -1.444708891589118866e+05
-1.444730781250000000e+05 -1.444729112749818014e+05
-1.444870937500000000e+05 -1.444871922466477263e+05
-1.444751250000000000e+05 -1.444756701245873701e+05
-1.444720781250000000e+05 -1.444715114117055200e+05
-1.444724531250000000e+05 -1.444728945547836192e+05
-1.444744062500000000e+05 -1.444743386189468147e+05
-1.444775156250000000e+05 -1.444779913720285404e+05
-1.444708281250000000e+05 -1.444705941446294892e+05
-1.444695468750000000e+05 -1.444698219143643801e+05
-1.444708437500000000e+05 -1.444706190106434806e+05
-1.444770468750000000e+05 -1.444771706366130384e+05
-1.444732968750000000e+05 -1.444730215231021866e+05
-1.444692187500000000e+05 -1.444696032085104089e+05
-1.444727500000000000e+05 -1.444724106885434012e+05
-1.444719218750000000e+05 -1.444714587767097401e+05
-1.444751875000000000e+05 -1.444750464886923146e+05
-1.444717656250000000e+05 -1.444714707252723165e+05
-1.444863906250000000e+05 -1.444863325670537888e+05
-1.444749687500000000e+05 -1.444749030264907342e+05
-1.444857343750000000e+05 -1.444856211394391139e+05
-1.444742187500000000e+05 -1.444738453221907548e+05
-1.444752031250000000e+05 -1.444749271368626505e+05
-1.444736718750000000e+05 -1.444737234128115524e+05
-1.444771406250000000e+05 -1.444770350262865832e+05
-1.444993437500000000e+05 -1.444997125975134841e+05
-1.444726406250000000e+05 -1.444728607096679334e+05
-1.444703125000000000e+05 -1.444702439167472185e+05
-1.444751250000000000e+05 -1.444751113574159681e+05
-1.444717968750000000e+05 -1.444719300461725506e+05
-1.444683125000000000e+05 -1.444680922372938076e+05
-1.444722500000000000e+05 -1.444719876999013941e+05
-1.444713437500000000e+05 -1.444711202439323824e+05
-1.444749687500000000e+05 -1.444751122304775927e+05
-1.444744531250000000e+05 -1.444744946246552281e+05
-1.444703906250000000e+05 -1.444704503156848368e+05
-1.444716406250000000e+05 -1.444712231363707979e+05
-1.444737656250000000e+05 -1.444738949058448197e+05
-1.444740312500000000e+05 -1.444739045297963312e+05
-1.444735781250000000e+05 -1.444740651442167582e+05
-1.444741562500000000e+05 -1.444741492581496423e+05
-1.444725312500000000e+05 -1.444727021177191345e+05
-1.444737500000000000e+05 -1.444734349437957571e+05
-1.444745000000000000e+05 -1.444745850242505549e+05
-1.444732031250000000e+05 -1.444728009742522845e+05
-1.444743593750000000e+05 -1.444743293019989214e+05
-1.444712031250000000e+05 -1.444712836569275823e+05
-1.444847812500000000e+05 -1.444852020040593925e+05
-1.444726562500000000e+05 -1.444717020804208005e+05
-1.444716562500000000e+05 -1.444722105707144365e+05
-1.444974375000000000e+05 -1.444975525152491464e+05
-1.444740625000000000e+05 -1.444743922764269810e+05
-1.444720312500000000e+05 -1.444717937458704109e+05
-1.444713125000000000e+05 -1.444707163143515354e+05
-1.444769687500000000e+05 -1.444767176149813167e+05
-1.444763593750000000e+05 -1.444763637628513097e+05
-1.444703593750000000e+05 -1.444705297916241980e+05
-1.444737656250000000e+05 -1.444736784576046339e+05
-1.444760000000000000e+05 -1.444762946477491350e+05
-1.444708593750000000e+05 -1.444702414218615449e+05
-1.444725156250000000e+05 -1.444723413093158451e+05
-1.444711718750000000e+05 -1.444708938172069029e+05
-1.444762343750000000e+05 -1.444755520538695855e+05
-1.444828125000000000e+05 -1.444828648073796649e+05
-1.444775781250000000e+05 -1.444775066771964193e+05
-1.444747656250000000e+05 -1.444751118322726397e+05
-1.444830781250000000e+05 -1.444835189428417361e+05
-1.444726562500000000e+05 -1.444725054514453223e+05
-1.444715000000000000e+05 -1.444717246713463683e+05
-1.444718125000000000e+05 -1.444714892504621530e+05
-1.444872343750000000e+05 -1.444873551285294234e+05
-1.444884375000000000e+05 -1.444882908586162084e+05
-1.444756562500000000e+05 -1.444753404614630563e+05
-1.444707031250000000e+05 -1.444704587071917485e+05
-1.444700625000000000e+05 -1.444700132179613574e+05
-1.444766250000000000e+05 -1.444762822847415810e+05
-1.444706718750000000e+05 -1.444704363287737651e+05
-1.444688593750000000e+05 -1.444685208374632057e+05
-1.444728750000000000e+05 -1.444727450910486805e+05
-1.444752812500000000e+05 -1.444755879222692165e+05
-1.444699218750000000e+05 -1.444698685876895615e+05
-1.444880937500000000e+05 -1.444877926023255859e+05
-1.444743750000000000e+05 -1.444742478657693428e+05
-1.444702812500000000e+05 -1.444701987037133076e+05
-1.444732812500000000e+05 -1.444734006514223292e+05
-1.444768750000000000e+05 -1.444770645316544396e+05
-1.444732656250000000e+05 -1.444737530550744268e+05
-1.444740000000000000e+05 -1.444741043656567927e+05
-1.444768906250000000e+05 -1.444771531128838251e+05
-1.444705781250000000e+05 -1.444716459982682136e+05
-1.444719843750000000e+05 -1.444719570871519099e+05
-1.444759531250000000e+05 -1.444757882468560711e+05
-1.444870000000000000e+05 -1.444874674351864087e+05
-1.444725000000000000e+05 -1.444723144234190113e+05
-1.444719531250000000e+05 -1.444718845423865714e+05
-1.444724687500000000e+05 -1.444722977904332220e+05
-1.444771250000000000e+05 -1.444774802597711387e+05
-1.444864062500000000e+05 -1.444866926963083679e+05
-1.444748593750000000e+05 -1.444747018718319305e+05
-1.444908906250000000e+05 -1.444912248746502737e+05
-1.444721718750000000e+05 -1.444721954376676586e+05
-1.444851406250000000e+05 -1.444847806737157516e+05
-1.444719062500000000e+05 -1.444716602817880339e+05
-1.444724218750000000e+05 -1.444721822474040091e+05
-1.444736250000000000e+05 -1.444737363430709811e+05
-1.444733281250000000e+05 -1.444732691696607508e+05
-1.444868906250000000e+05 -1.444871430697343021e+05
-1.444731250000000000e+05 -1.444732429137483705e+05
-1.444705312500000000e+05 -1.444706321464949579e+05
-1.444726875000000000e+05 -1.444728171865091135e+05
-1.444695468750000000e+05 -1.444693239169254084e+05
-1.444874218750000000e+05 -1.444877095166986983e+05
-1.444718906250000000e+05 -1.444719781082726840e+05
-1.444855625000000000e+05 -1.444857590952249302e+05
-1.444742500000000000e+05 -1.444742028125137440e+05
-1.444767656250000000e+05 -1.444768916032513371e+05
-1.444729687500000000e+05 -1.444727587162101991e+05
-1.444738281250000000e+05 -1.444739528866019100e+05
-1.444695625000000000e+05 -1.444696064142828109e+05
-1.444721875000000000e+05 -1.444719793855379685e+05
-1.444860000000000000e+05 -1.444864357403936447e+05
-1.444839062500000000e+05 -1.444835603169967653e+05
-1.444866406250000000e+05 -1.444869579443596595e+05
-1.444736562500000000e+05 -1.444737581341026234e+05
-1.444733593750000000e+05 -1.444738171510431566e+05
-1.444851562500000000e+05 -1.444852969853348623e+05
-1.444982187500000000e+05 -1.444979174642843427e+05
-1.444790468750000000e+05 -1.444792571896533773e+05
-1.444738281250000000e+05 -1.444743115013042698e+05
-1.444745156250000000e+05 -1.444745247299788170e+05
-1.444880156250000000e+05 -1.444882336155966041e+05
-1.444720468750000000e+05 -1.444721050267412502e+05
-1.444768125000000000e+05 -1.444765348715925065e+05
-1.444702968750000000e+05 -1.444698546402002976e+05
-1.444713906250000000e+05 -1.444720224277169618e+05
-1.444728593750000000e+05 -1.444725417261974944e+05
-1.444718906250000000e+05 -1.444718872461802675e+05
-1.444694531250000000e+05 -1.444693472553538741e+05
-1.444710468750000000e+05 -1.444715031160919752e+05
-1.444687812500000000e+05 -1.444688926677211130e+05
-1.444714843750000000e+05 -1.444715357841723016e+05
-1.444755312500000000e+05 -1.444752140497967484e+05
-1.444712812500000000e+05 -1.444714589013966033e+05
-1.444990000000000000e+05 -1.444991265996280417e+05
-1.444714062500000000e+05 -1.444711877173059911e+05
-1.444741093750000000e+05 -1.444738401263616979e+05
-1.444707343750000000e+05 -1.444711380352406704e+05
-1.444734062500000000e+05 -1.444732031236962066e+05
-1.444841406250000000e+05 -1.444842978437984711e+05
-1.444701406250000000e+05 -1.444696117407324491e+05
-1.444731875000000000e+05 -1.444729273084066808e+05
-1.444715781250000000e+05 -1.444712441086274339e+05
-1.444727968750000000e+05 -1.444726848353388486e+05
-1.444691562500000000e+05 -1.444690137463905849e+05
-1.444728593750000000e+05 -1.444726652911107230e+05
-1.444738125000000000e+05 -1.444741089686978085e+05
-1.444713281250000000e+05 -1.444712955386244867e+05
-1.444853125000000000e+05 -1.444853687540264800e+05
-1.444753593750000000e+05 -1.444751281670413155e+05
-1.444741250000000000e+05 -1.444739365196675062e+05
-1.444737031250000000e+05 -1.444733235254868050e+05
-1.444695000000000000e+05 -1.444697146932669566e+05
-1.444885312500000000e+05 -1.444885680033173412e+05
-1.444880468750000000e+05 -1.444882566563003929e+05
-1.444752031250000000e+05 -1.444751780138638569e+05
-1.444851250000000000e+05 -1.444850602386233222e+05
-1.444740625000000000e+05 -1.444735638343661267e+05
-1.444710156250000000e+05 -1.444707995914552594e+05
-1.444776562500000000e+05 -1.444782062406969198e+05
-1.444712343750000000e+05 -1.444710018762107647e+05
-1.444735000000000000e+05 -1.444731907727936050e+05
-1.444713437500000000e+05 -1.444712465488445596e+05
-1.444873125000000000e+05 -1.444874010887869808e+05
-1.444741093750000000e+05 -1.444744826481183409e+05
-1.444862187500000000e+05 -1.444865267845877388e+05
-1.444720937500000000e+05 -1.444729772796797333e+05
-1.444909687500000000e+05 -1.444906291196708044e+05
-1.444706250000000000e+05 -1.444710129847463104e+05
-1.444846562500000000e+05 -1.444846316268337541e+05
-1.444719062500000000e+05 -1.444721020127832890e+05
-1.444723750000000000e+05 -1.444721037291491521e+05
-1.444711562500000000e+05 -1.444708689817614795e+05
-1.444740000000000000e+05 -1.444740179206416360e+05
-1.444700468750000000e+05 -1.444697383098425053e+05
-1.444995937500000000e+05 -1.444997523233010434e+05
-1.444720000000000000e+05 -1.444720282225819537e+05
-1.444747500000000000e+05 -1.444751338572562672e+05
-1.444776875000000000e+05 -1.444770598263406719e+05
-1.444696718750000000e+05 -1.444692386527717463e+05
-1.444715781250000000e+05 -1.444714918098339404e+05
-1.444709218750000000e+05 -1.444712601641619985e+05
-1.444851718750000000e+05 -1.444849470943681081e+05
-1.444780156250000000e+05 -1.444783025770306413e+05
-1.444723125000000000e+05 -1.444721647249180241e+05
-1.444708750000000000e+05 -1.444710321703178051e+05
-1.444872812500000000e+05 -1.444875228319097951e+05
-1.444760468750000000e+05 -1.444761809675341356e+05
-1.444923437500000000e+05 -1.444924427720456151e+05
-1.444741875000000000e+05 -1.444739170688992599e+05
-1.444770156250000000e+05 -1.444774198518866324e+05
-1.444721250000000000e+05 -1.444722279986902431e+05
-1.444904375000000000e+05 -1.444907301340176491e+05
-1.444759843750000000e+05 -1.444760127500610834e+05
-1.444733750000000000e+05 -1.444728917564850708e+05
-1.444742968750000000e+05 -1.444737649902714766e+05
-1.444724843750000000e+05 -1.444730021961066523e+05
-1.444740625000000000e+05 -1.444738913687382592e+05
-1.444727031250000000e+05 -1.444724580979473540e+05
-1.444789218750000000e+05 -1.444790137620396563e+05
-1.444730156250000000e+05 -1.444724565335837251e+05
-1.444716250000000000e+05 -1.444714119153154898e+05
-1.444708437500000000e+05 -1.444706091269671742e+05
-1.444738593750000000e+05 -1.444731673183453386e+05
-1.444695312500000000e+05 -1.444691677814576542e+05
-1.444739687500000000e+05 -1.444743338837104384e+05
-1.444720625000000000e+05 -1.444712412267705949e+05
-1.444710937500000000e+05 -1.444714236705653602e+05
-1.444750156250000000e+05 -1.444749794137181598e+05
-1.444830468750000000e+05 -1.444835327253702853e+05
-1.444748437500000000e+05 -1.444746067888567341e+05
-1.444714843750000000e+05 -1.444708332675555430e+05
